X1,X2,X3,X4,X5,Y
-0.378264791,-1.578600669,-3.157201338,-1.850044981,3.946729862,-9.439272557
0.952230889,-0.065681647,-0.131363294,-4.009977847,-12.11185463,12.13433944
-0.306500252,1.362198997,2.724397993,-1.027246709,3.821782162,-18.80933487
0.027472018,0.282479254,0.564958507,-1.480851879,0.739234867,-4.221564152
0.891113284,-1.477958019,-2.955916038,-1.444388994,-2.055981914,12.81110225
-1.240136514,2.32049194,4.64098388,1.464178042,2.240020336,-9.368592733
-0.104068254,0.528399688,1.056799375,-1.732419816,-2.415307564,5.131659593
-1.446621275,-0.066247152,-0.132494303,-3.744871971,-5.520749229,12.7201575
-0.204621254,-0.585960009,-1.171920018,-4.682862746,1.985789773,-15.29999977
0.59646674,-1.20602961,-2.41205922,-2.702843426,-0.231280737,0.813040108
0.236258628,-2.99595501,-5.991910019,0.771564377,-4.296679518,45.84282334
0.155280103,-1.823123067,-3.646246134,0.403125024,4.797494608,-4.996790132
-0.621718294,-2.156848242,-4.313696484,-3.382816508,2.431490362,-6.717359601
-0.824502269,0.128750921,0.257501842,0.16480677,0.927628152,0.039789166
-0.019618356,-1.260444943,-2.520889885,-3.835804312,0.000326476,-2.604641041
-0.365743321,2.060564017,4.121128033,-4.666283854,-2.930349864,-8.027728446
0.661330632,-1.506703684,-3.013407368,-6.696282013,0.710583942,-13.14893148
-0.47912592,0.203101716,0.406203433,-9.606637391,2.826983398,-36.16888437
-1.47500787,-1.932029659,-3.864059318,-3.240810614,3.719740054,-11.57185898
-0.664723241,-0.138389166,-0.276778332,-1.783677052,-0.494731494,0.47271416
-1.520458938,1.120581611,2.241163221,-1.994246999,0.874273967,-10.0725744
0.373501421,-2.06941645,-4.1388329,-3.928049485,-1.255075212,4.600153943
-0.212768668,-2.037943265,-4.075886531,-1.49973314,1.601913115,2.023420196
0.374258466,-2.656719056,-5.313438113,-4.1438778,2.212944877,-6.397896361
1.31701793,0.86972217,1.739444341,0.728244351,-4.687464295,19.66707446
-0.536179421,-2.296150748,-4.592301496,-3.15188758,-2.954601647,14.01738034
1.027762846,-0.883830768,-1.767661536,-2.496753764,-2.401873508,8.036613065
0.979297423,-1.876745103,-3.753490206,-1.767151438,-1.656015579,11.64032292
0.848057433,-0.641382117,-1.282764234,-2.75036455,-1.044110322,1.975968195
-0.359511006,-0.564423562,-1.128847124,-3.799616611,1.148616211,-9.399351788
0.380224001,0.804079907,1.608159813,-2.101214148,-3.875216193,8.29537438
-0.398916434,-1.913754201,-3.827508401,-3.533861906,0.734645317,-1.552185217
0.174635809,-1.108958697,-2.217917395,-2.417225441,-0.755953534,3.310847101
-1.052551981,-2.22065838,-4.441316759,-1.398410144,-3.663233755,21.78675526
0.016723612,-1.082281907,-2.164563814,-2.961843945,-4.907815834,16.10944977
0.327539891,-2.969007675,-5.93801535,-3.054627808,4.182979217,-8.933699279
-0.448667355,-1.588970543,-3.177941086,-4.813066567,-2.564551046,4.544189312
-1.820636298,-1.652753088,-3.305506175,-1.613507908,0.499389754,3.784035597
0.375982762,-0.948839754,-1.897679508,0.313274372,1.045980486,4.328631834
-1.191046181,-1.944960258,-3.889920517,-2.373197986,-2.90561364,14.75140708
-0.243926576,1.176958255,2.35391651,-4.113070227,-0.603947787,-11.48556885
1.212422713,-0.620490262,-1.240980525,-2.931625395,-3.078605121,8.294552392
0.696734853,-0.155568431,-0.311136861,-2.089969958,-1.170694871,2.430647882
-2.138107278,-1.538039695,-3.076079389,-2.145283471,0.233307882,2.323068911
-0.602395282,-0.557043103,-1.114086206,-2.450158818,-1.349018991,3.501268045
-0.537094686,-1.136160065,-2.272320131,1.134374328,-0.303052334,12.82296837
-0.299006458,-1.402317386,-2.804634771,-0.159671878,1.505680982,3.226202899
1.044725557,-0.606052353,-1.212104705,-2.394391632,1.388561326,-6.167103349
0.045432237,-0.711658786,-1.423317573,-3.433622544,0.571924365,-5.294566166
-1.022231271,0.143071442,0.286142885,0.35258468,1.265755321,-0.518744162
-0.127249322,1.053869612,2.107739224,-3.099166791,0.213318197,-10.73448829
-0.786220235,-3.059008414,-6.118016827,-4.180747657,-3.001783086,14.25298348
0.537997828,-1.863786795,-3.727573591,1.602484991,-5.106737881,34.04101555
0.155175546,0.317165076,0.634330151,-0.685799424,-4.527792443,16.51996846
1.141978998,-0.2919277,-0.5838554,-4.760009499,2.552149858,-18.70479815
0.048899676,-2.153007859,-4.306015718,-4.182311401,5.819415457,-21.26309045
0.082683357,-2.680087631,-5.360175262,-4.134824101,-1.804369452,8.162850874
0.47956506,-2.034440528,-4.068881056,-4.018647924,1.330026306,-4.895111165
-0.858185664,-1.160913325,-2.32182665,-3.547020218,-2.818876088,7.735564531
0.350621669,-1.850346918,-3.700693835,-3.157780627,-1.380623178,6.617596265
-0.9032261,0.438594024,0.877188049,-1.720015327,-1.962509413,3.911947163
-0.412772208,-0.499786032,-0.999572064,0.709535694,1.089743172,4.404902537
-0.530446605,1.166211859,2.332423718,-6.181656478,0.21948205,-20.07609149
-0.560548937,-2.937321275,-5.87464255,-2.419295844,1.428995518,2.898751934
0.684302038,0.511513352,1.023026704,-1.84305502,-5.485436591,-7.916301826
-0.311506815,-2.769984206,-5.539968411,-5.059205366,1.368851492,-5.130469275
-0.728913734,-1.798816043,-3.597632087,-0.155530857,-1.24880269,15.03029889
-1.481398394,-4.559471854,-9.118943708,-2.389371306,0.266327542,13.76828075
-0.379884006,-0.667338706,-1.334677411,-0.237521139,0.585355331,3.423400195
-0.048687205,-1.896193798,-3.792387595,-7.277321135,-4.325945879,4.743580291
-0.045145194,-2.272714365,-4.54542873,-2.148318087,1.107925704,2.011672467
-0.194257932,-1.657222311,-3.314444623,-2.03168588,3.858849213,-9.58526038
0.4533364,-1.473376531,-2.946753062,-3.880435129,0.074249925,-2.351408463
-0.424264682,1.925058576,3.850117151,-3.638497566,1.042327385,-19.1504633
0.240015124,-1.521192377,-3.042384753,-4.467550588,-0.314933449,-2.604785747
-0.857384762,-1.389624621,-2.779249242,2.341705124,-0.030992386,16.22506668
0.330269896,-0.983904142,-1.967808285,-3.561409631,0.402938166,-4.507028089
0.2099536,-2.72603814,-5.45207628,-3.169718895,-6.787557544,29.57311805
-0.077645344,-2.980959149,-4.12230626,-3.870641062,-1.471358405,9.585363187
1.00767455,-2.1106383,-4.2212766,0.033926252,-4.331413853,28.23179638
0.557421987,-0.458854717,-0.917709433,-2.947800352,0.275657101,-4.580620719
0.307307528,-1.950371733,-3.900743465,-2.614685689,-1.028535149,7.510692336
0.325427529,-2.268097412,-4.536194824,-2.957214475,-1.341393217,8.564648821
-1.641970714,-1.94981141,-3.899622821,0.329219383,1.209876961,8.675446011
-0.247210586,-1.616873489,-3.233746979,-3.603485684,-1.382014515,4.866409781
0.273011733,-2.69886878,-5.397737561,-1.670846066,-2.793232078,19.12300571
0.301992396,-0.514052391,-1.028104782,-2.104543467,-0.973361894,2.327559534
-0.365285549,-0.958881492,-1.917762984,-2.711414951,-0.937014919,2.82107307
-0.765799228,-1.267594895,-2.53518979,-6.223861811,1.619506981,-15.91996942
1.979414516,0.986985751,1.973971502,1.103240999,-4.790325124,20.41572208
2.319086145,-1.548768948,-3.097537897,-4.103108911,0.497891454,-4.683407657
0.776522866,0.596575569,1.193151138,-1.871453292,-0.073441058,-3.650162037
2.364053371,0.142284014,0.284568027,-0.411162214,0.030509795,1.89927283
-0.531535594,0.568546926,1.137093852,-2.701149808,-2.002797177,0.163126369
-0.638449273,-2.673980274,-5.347960548,1.058253748,-3.146380981,28.989546
1.302729633,0.034011945,0.06802389,-0.112104685,-0.673764853,5.334640523
0.343288533,-1.434320062,-2.868640124,-1.259041292,-2.26982029,13.87976659
0.339438117,-2.970577254,-5.941154507,-3.470992583,0.772598594,2.477342574
0.484630417,-0.838364254,-1.676728508,-5.097312029,-2.384404056,0.036824587
1.655419897,2.352801532,4.705603064,-5.731122355,-2.32381185,-14.52232221
-0.117193773,-1.893645136,-3.787290271,-4.969032433,-0.045948322,-3.729990216
0.336660167,0.465457036,0.930914073,-0.158838421,-1.452560415,6.668798777
-0.114483985,0.372160147,0.744320294,-1.640496598,0.35607474,-3.79957428
-0.500710105,-2.600395138,-5.200790277,-4.171234489,-2.908175977,12.18399799
0.821974401,-0.274726764,-0.549453528,-3.901302946,2.087863316,-14.264416
0.717599267,-1.457022443,-2.914044886,-0.878773224,1.019587628,3.341416173
-0.882013855,-2.594590559,-5.189181119,-2.566945321,-2.994595767,16.99858105
-2.087324449,-2.263860395,-4.527720789,-3.629269864,0.026703661,1.724089126
0.516963771,-0.22113955,-0.4422791,-0.201838578,-0.704524161,6.192307909
-0.410099824,-0.871011911,-1.742023821,-1.830297139,-0.570345984,3.899671087
-1.341610742,-0.496427535,-0.992855071,-3.694670609,-3.556094495,7.660032216
-1.120106439,-1.699979924,-3.399959848,-7.726440477,-3.083365094,-1.751804034
2.111261305,-1.504532848,-3.009065697,-4.240401699,0.930359265,-6.266892493
-0.377878162,-0.793840065,-1.58768013,-1.739206872,0.366388969,0.503300998
0.551067722,-0.001501489,-0.003002978,-2.207164049,0.371054577,-4.190510538
0.496208715,-1.125671583,-2.251343166,-2.810080449,-1.726633606,5.943313113
-1.228401398,-1.056735875,-2.11347175,-1.172692811,-5.284056094,23.37977433
-0.567163152,-2.316797144,-4.633594288,-5.022957921,2.276666537,-10.57430611
0.224812398,-3.175006012,-6.350012025,0.105293066,3.606110771,3.778566626
0.310287504,-3.314036247,-6.628072494,-2.581717463,-2.708415319,18.28967995
-1.055308384,0.382338585,0.764677171,-2.587606212,-4.028964153,9.017417146
0.460878458,0.206932649,0.413865298,-2.158476794,-1.207894743,0.800923443
0.259384446,-3.51331979,-7.026639579,-1.655874399,2.333672608,4.435067726
-0.616162533,-1.790165087,-3.580330174,-1.71734171,1.706835863,-0.704603552
1.93282376,0.092085137,0.184170274,-2.505734542,-4.830869847,13.35628478
0.095046622,-1.38459752,-2.76919504,0.015135015,3.317674256,-2.875615136
0.094519104,-0.649703616,-1.299407231,1.618801485,1.846904674,4.551078887
-1.234791029,-0.782743488,-1.565486977,-5.703740083,2.189855491,-17.91488435
-0.202499508,-2.082754978,-4.165509956,-5.265313302,1.25157028,-8.740651491
-0.007270831,-0.303418577,-0.606837153,-3.61145607,-4.704504162,11.39240585
1.310215425,-1.780474977,-3.560949953,-1.481161081,1.51613917,1.538740493
0.886048802,-1.823712774,-3.647425549,-0.255955472,-2.589857043,19.8297536
-0.005233239,1.399924476,2.799848952,-0.857003065,-0.245436198,-3.587170062
-0.569587766,1.615373811,3.230747621,-0.709128542,4.11193755,-19.67252204
0.342959646,-2.046518355,-4.09303671,-1.973737224,-1.094075413,9.983318955
-1.708630954,-0.128360439,-0.256720878,-2.71996582,-1.652670435,2.024140516
-0.682808706,-2.452543013,-4.905086026,-2.470397605,0.709998141,3.951747291
-1.915539113,-3.755670328,-7.511340656,1.839514822,0.917165787,21.08650128
-0.576419924,-0.998309883,-1.996619766,-4.169874246,0.289977649,-6.329251713
-0.24003635,-0.151213372,-0.302426743,0.300907234,-3.213199942,16.74464958
-1.218653264,-0.771183117,-1.542366234,-2.902786104,-2.810366367,7.900343364
-0.00770724,-1.654738055,-3.30947611,-4.936768947,-0.880466484,-1.640269973
-0.715303031,-0.038949924,-0.077899849,-2.777039325,2.013355364,-11.33481884
-0.174008086,1.89362577,3.787251541,-0.510334784,2.818466278,-16.039518
0.4334087,-0.062122842,-0.124245684,-2.514808553,-1.769673672,2.665559043
-1.081201937,-1.237626453,-2.475252907,-2.816274377,3.12798504,-10.51617771
-0.478837439,-3.80857732,-7.617154639,-0.457128652,-0.613632425,19.59085965
0.790082712,-0.491251442,-0.982502885,0.896179613,-8.670672988,16.07349799
1.34143948,-3.801708501,-7.603417001,-5.959070383,-1.279757494,5.992160811
-0.34080624,-0.324886427,-0.649772853,-2.3985651,-3.144014242,9.689943985
0.478554129,-0.729755646,-1.459511293,-1.050678741,-0.260045244,4.18562062
0.734647755,-1.587619234,-3.175238467,-1.939184251,-4.071842258,18.97309546
-1.738582541,-1.526667228,-3.053334456,1.013425403,-3.336663473,25.05137589
0.842417581,1.173366532,2.346733063,-5.577820043,0.738773911,-20.59140619
-0.464425002,0.142924245,0.28584849,-6.403877246,0.56513841,-17.99192354
-0.333955833,-2.920426458,-5.840852916,-0.543233616,-3.350867767,25.66021194
0.256452214,-4.045621474,-8.091242948,-2.63410766,2.721524829,2.578754523
0.222201016,-2.800171326,-5.600342652,-0.884293333,-5.481343113,32.35834622
1.238277698,1.549343539,3.098687077,-0.890845867,2.958357571,-15.86466085
0.220893082,-1.815414697,-3.630829393,-4.068839627,-1.790331395,5.663191326
-0.224635224,1.8182088,3.6364176,-1.258048727,-3.275149889,4.553617476
-0.874603282,-1.828258384,-3.656516768,-0.917646617,-3.655676219,21.25334092
0.402324111,-0.482979244,-0.965958488,-0.208575461,-0.097722448,5.148506212
0.278749068,-0.981807718,-1.963615436,-3.950126961,-0.553570229,-2.20976622
-0.909469404,-1.568060983,-3.136121966,-5.315564869,-2.16582092,1.601780495
0.520122048,1.271706535,2.54341307,-3.277109728,-0.971571291,-7.064794458
-0.986384506,-2.364173728,-4.728347456,-0.979439254,-1.257698002,14.82772992
-0.089238773,-0.820956518,-1.641913035,-2.752321515,-0.645860088,1.219238636
-1.040954472,-0.156305486,-0.312610971,-1.500802305,-1.475631409,5.146215897
1.43252437,-2.770548416,-5.541096831,-2.507442393,2.238107001,-0.780602616
0.360684017,-1.770515744,-3.541031489,-8.749890553,-0.979944035,-12.09891058
0.004180352,-2.975801651,-5.951603302,0.169397373,-2.34428884,24.00580239
0.739440461,-2.338954144,-4.677908288,-3.904535812,-0.728641844,4.051401268
1.695931516,-3.626773519,-7.253547039,-2.069778095,2.136869279,4.374402635
1.706482242,-0.801016615,-1.602033231,0.627414758,-3.02760355,20.05023358
-0.216155207,-2.115294632,-4.230589264,-2.073917855,-4.927657048,23.64134422
0.856811227,-3.212743129,-6.425486257,-1.138653923,-2.839801641,23.21770421
-0.47062037,-2.420789021,-4.841578041,-2.369680601,1.932313921,-0.790192679
-0.782589276,0.878523718,1.757047436,-5.930061164,0.51463409,-19.75283733
-0.561585282,-2.692344469,-5.384688937,-1.956821407,3.059146934,-2.104646069
-0.260211038,-0.638666322,-1.277332644,-7.522225544,-0.427050205,-14.30893858
0.450311469,-1.614404868,-3.228809736,-2.259343928,2.115664492,-3.886467338
0.57668591,-2.066901733,-4.133803466,-0.274900682,-1.124208111,15.03169759
-0.632915006,1.2090262,2.418052399,-1.327434704,1.412637378,-10.54602275
0.881646724,-1.975045494,-3.950090987,3.751694093,1.580387201,17.36450289
0.573080993,-2.384520962,-4.769041924,-3.617686341,-0.984470816,6.186398629
1.43086576,-3.048802464,-6.097604928,-3.477114557,-0.006855079,5.616456912
-0.049833167,-1.889436776,-3.778873552,-1.886584861,-0.457710847,7.225193964
1.80183505,0.073535497,0.147070995,-0.86209861,0.06571342,0.371798416
-0.148367253,-1.740550196,-3.481100391,-0.880640165,2.287722609,-0.04597504
-0.522696775,-0.086162574,-0.172325148,-5.817620167,-5.833941145,7.698950308
-1.083602129,-1.188616665,-2.37723333,-2.753622572,-3.44237567,12.40044789
-0.579298933,-0.170920255,-0.34184051,-0.222571954,-6.040857384,25.33294338
0.851323393,0.401272584,0.802545169,2.604365365,-0.545529377,11.86584121
-1.367196661,-0.144729004,-0.289458007,-2.346334214,1.582455402,-8.397675142
-0.36014492,-0.86016647,-1.72033294,-0.86542292,1.69654933,-1.283435235
0.570195229,-2.830653265,-5.66130653,0.775352187,-0.872221657,20.00327055
-0.509313707,-0.965120101,-1.930240202,-3.822564206,-0.639935809,-1.666636575
0.527236638,-1.293020731,-2.586041462,-1.193501724,-3.45334844,17.57010962
1.422201837,-0.832645726,-1.665291451,-4.12618542,4.193220227,-20.51412922
1.035439073,-0.829537259,0.18053752,-4.066832768,1.603223121,-11.44224745
-1.125626096,-4.249147394,-8.498294789,-3.080976261,0.796943437,8.313735212
-1.018287138,0.626606406,1.253212811,-1.696288762,-1.83350901,2.346721621
1.252419267,-1.619895393,-3.239790785,-3.362507818,0.530964647,-1.41729322
0.625844185,-0.819661964,-1.639323927,0.563424543,-3.474069894,21.2371007
1.495379647,-0.530024939,-1.060049877,-1.736156576,-4.96973428,18.75994374
-0.860908536,-0.387376798,-0.774753596,-1.507898298,3.319187971,-11.40767175
0.329488775,-1.819321788,-3.638643576,-4.037007389,-1.236708589,3.422680364
-0.609056912,-0.803115704,-1.606231408,-2.526261227,1.753397531,-7.009483261
-0.118127684,-1.09302093,-2.186041861,-3.640231498,-2.515107941,6.378882724
-0.327890366,-0.143480803,-0.286961607,-5.632114061,-3.109995028,-1.631086801
-0.239204777,1.087024119,2.174048238,-2.591365755,-2.977214897,2.464488423
-1.367392034,-3.303752595,-6.60750519,-2.760606552,1.416892317,3.516433201
0.43791139,-1.788985996,-3.577971991,-2.507048893,-4.728563168,20.41311157
-1.689419464,-1.328169128,-2.656338256,-4.14261374,2.517016418,-12.41136489
-0.186090499,2.91306787,5.82613574,-2.286688479,0.648593048,-17.50328152
0.741333278,0.771122995,1.54224599,-2.615410167,0.200021925,-8.357271654
0.959862469,0.012516757,0.025033513,-0.615404933,-3.095894372,13.11226204
-0.259450164,-4.202001611,-8.404003222,-3.201337576,3.627481145,-1.991763126
-0.849058335,-1.17849361,-2.35698722,-5.215086633,1.793786948,-13.87938255
0.611445926,1.211433287,2.422866574,-0.436752523,2.082131264,-9.859084478
-1.555947099,-2.07413569,-4.148271379,-2.88504698,-2.986648742,14.27226645
0.481303342,-0.336784542,-0.673569084,1.603300057,1.248294656,5.192373832
0.724260891,0.375301285,0.75060257,-1.093864499,2.263817988,-9.47522056
-0.670393307,-2.212247317,-4.424494634,-1.89481133,-0.746725184,9.278227532
0.564583976,-4.190484555,-8.38096911,-4.36579407,-0.2239104,7.900996365
2.975921716,-2.476137752,-4.952275504,1.578387029,1.392938019,13.2632029
1.131384917,-1.214300454,-2.428600908,-0.710755618,-2.054235337,13.9706385
0.992863108,-1.195263745,-2.39052749,-3.100213305,2.518221116,-10.29137618
0.336022418,-2.27091226,-4.54182452,-2.330262325,-6.566610462,29.36793028
1.071509951,-0.657292214,-1.314584427,-4.805991575,-2.573281882,0.886527684
0.814770592,-1.555415038,-3.110830076,-1.744199992,-1.111347336,9.320922722
-1.13860372,-1.423337528,-2.846675056,-1.516830881,-3.808385061,18.73019254
1.086908967,-2.358437461,-4.716874923,-2.548639392,-4.166337909,33.71636948
0.663297202,0.14550121,0.29100242,-0.719111941,-2.53696428,10.23363067
-0.648586073,-2.183291259,-4.366582518,-4.027852854,-1.376964151,5.532927048
-0.173561159,-1.423319157,-2.846638314,-2.664731616,-0.927831963,4.899884631
-0.077374744,-2.519670159,-5.039340317,-2.537163543,2.129340262,-1.533108908
-1.597373312,-1.986604924,-3.973209848,-1.684133074,2.069161229,-1.010975548
-1.299317719,-1.412518618,-2.825037236,-3.222820221,-3.920921186,13.8485509
-1.256414244,0.206390439,0.412780879,-1.954372425,-1.000121685,0.532343952
1.443185162,0.231184855,0.46236971,-3.006960232,-4.354705641,9.741071164
0.01280226,-2.810726316,-5.621452632,-2.661302209,0.663128721,4.488593676
-0.275418215,-0.907566034,-1.815132067,-0.629668343,-2.127111271,13.03651751
-0.016080877,-0.724743266,-1.449486533,-1.105366855,0.031815628,3.209681463
-0.804839015,-0.177605236,-0.355210472,-3.038627434,4.56609485,-21.34610625
0.040490757,1.041122374,2.082244748,-1.752357564,-1.389456818,-0.649204986
1.090796848,-2.305545511,-4.611091022,-3.198384831,2.215132927,-4.678552419
0.577965683,0.810243717,1.620487435,-1.261664427,-1.281943031,1.294256379
0.330536136,0.947661107,1.895322214,-1.565897531,-2.805216295,5.326444128
0.203065972,0.166804383,0.333608766,-2.650477121,-0.718053629,-2.183024942
-0.318825902,-1.013261743,-2.026523486,-1.728594238,-1.368650913,7.323608114
1.234061851,-2.721402012,-5.442804023,-4.307822204,-0.242186696,2.554058441
-0.784081548,-0.65356991,-1.307139821,-1.443505554,-5.009990589,19.80181557
-0.28253696,-0.976619178,-1.953238356,-2.937346175,1.23667027,-5.755033908
0.187117612,0.491855788,0.983711575,-3.998175013,0.393521614,-11.70460548
-0.183312014,-1.622391259,-3.244782519,-1.278738515,-5.578292343,26.61166746
1.101284223,-1.433788148,-2.867576296,-6.090350841,-0.290615677,-7.66054492
0.38201839,-1.261129193,-2.522258385,-2.130726818,0.66724676,-0.178981892
0.117580242,-1.864704226,-3.729408452,-0.52232695,0.684161296,6.956665016
-0.851860855,-0.588039057,-1.176078113,-1.741225283,-4.379282065,16.47940014
-0.512218669,1.490104782,2.980209564,-2.027686572,-1.800123916,-1.947492561
-0.513300325,-0.767076497,-1.534152993,-2.680919017,0.537785733,-2.860001197
-0.836696449,2.448776347,4.897552693,1.775246486,-1.532410374,4.962271419
0.628425716,-0.082987585,-0.16597517,1.021814563,-2.269462184,14.66472201
0.169128244,-0.211730691,-0.423461382,-4.214353863,0.954861169,-11.42855235
0.145901978,0.726721448,1.453442896,-6.233944462,-0.370488649,-16.89436668
0.039994927,-2.396371209,-4.792742418,-2.986472557,-3.301924426,15.8380984
-1.223629023,-1.737364922,-3.474729843,-2.471235462,2.738187791,-6.483941179
1.032345785,-2.713211138,-5.426422276,-2.116660057,-0.969754784,11.5164735
0.328692409,-0.649359312,-1.298718624,-7.097409406,-4.17119007,0.106305428
-1.649532697,-1.184922542,-2.369845085,0.027679127,-1.82612154,15.10941104
-1.480813877,-0.937696218,-1.875392436,-4.036979912,-2.034362518,2.641676393
-1.032550557,0.741753379,1.483506759,2.28650347,-0.063460096,7.912731968
-1.264021669,-3.099654852,-6.199309703,1.118293322,4.32896818,4.233784445
-0.219719958,1.627602514,3.255205028,-0.469104772,3.347215323,-16.240422
0.073156449,-0.412083989,-0.824167978,-3.61534381,-0.471300539,-3.696066972
1.321624475,-0.08872172,-0.17744344,-5.479262356,-1.765802599,-5.900879112
-2.715102927,-0.611775542,-1.223551084,-4.056210854,-5.725368258,14.05877359
-1.35406948,-1.319244501,-2.638489002,-0.816882402,1.577458167,1.008779116
0.087020977,-1.442816351,-2.885632703,-1.394462729,-1.763335319,11.34280804
-2.103984438,-0.896705082,-1.793410164,0.689648906,-4.450161602,25.27302647
-0.179343392,-3.186238996,-6.372477992,-4.848992052,-0.183110878,2.544156226
-1.282839905,0.960814395,1.921628791,-0.282353825,-3.114484269,9.716454966
0.148607429,-0.395992996,-0.791985993,-5.286555802,-1.09241675,-6.57633476
-0.626916658,0.438116638,0.876233276,-4.53303733,-0.067472935,-10.69758599
-1.341594548,-0.2528903,-0.505780599,0.473861576,-4.884628584,23.94910144
-1.334027506,1.168257276,2.336514552,-0.246355768,1.60219059,-7.386744132
-0.353276686,-1.158765267,-2.317530535,-0.568016829,-1.070463657,10.46805992
-0.773661349,-1.007684172,-2.015368344,-1.54896286,2.245275245,-4.721084796
0.405207305,-0.748992195,-1.497984389,0.531385422,-2.785231593,18.15171941
-1.107691958,-2.090535101,-4.181070202,-3.009853383,0.772612058,-0.395359765
0.75764582,-1.153991139,-2.307982278,1.405917923,-0.001772162,12.30179923
1.539531398,-0.546739954,-1.093479907,-4.474133389,-0.647026338,-5.248352398
1.616354407,0.92129464,1.842589279,-2.415527767,-1.465655859,-1.869095547
-0.574059537,-3.426119928,-6.852239856,-0.966108241,-2.957142113,25.11401221
0.335049372,-2.256782104,-4.513564209,-3.555872015,-3.104798331,13.4197624
-0.843012981,0.032799274,0.065598547,2.502840875,-1.258975658,15.45224484
0.525853254,-1.009484089,-2.018968179,-5.470002458,0.786613201,-11.42503681
-0.168819031,1.67165653,3.343313059,0.063738652,0.592775533,-5.321753527
-0.384218949,-3.811568214,-7.623136427,0.359967884,-1.250245897,24.49413803
0.518004174,-1.794359594,-3.588719189,-4.83791129,0.468633969,-5.255095336
-0.441441934,-1.069527834,-2.139055669,-2.431475687,4.353903564,-15.10200582
1.597991793,-0.908816282,-1.817632563,-2.663784955,3.574743274,-13.39426399
-0.702892035,-0.991331975,-1.982663951,-1.521197209,0.252943465,1.72391655
-0.383626705,-2.570437531,-5.140875062,-1.733731172,-3.259413819,20.68845462
0.3847738,-0.947398925,-1.894797851,-5.931179161,-1.880799946,-3.572349833
-0.085439942,-0.607856482,-1.215712964,-1.898764922,-2.861962785,10.67988136
0.905242905,0.355360561,0.710721121,0.406293798,1.850391952,-3.331120913
1.326435284,-1.386281151,-2.772562302,-3.122486844,-4.650770769,16.46645518
-0.304634581,-0.587968527,-1.175937055,-0.211300669,-3.176002715,16.72796882
1.908848531,1.098168479,2.196336958,-3.140051815,1.581427226,-16.05848944
-0.038694169,1.682339712,3.364679423,-1.60355973,-0.646755352,-5.15301957
0.512969569,-1.746324209,-3.492648418,-0.590039826,-2.792081605,18.95528925
0.36520594,-3.31462605,-6.6292521,-2.57198898,4.180571069,-5.626130916
-1.368298865,-1.237273781,-2.474547563,0.36607666,1.287699711,5.359074601
-0.159207234,-1.504087731,-3.008175462,1.013363422,-4.318064241,28.33377911
-2.034550856,-1.446389512,-2.892779024,-3.67144782,-2.150934958,6.412716985
0.014889462,0.486626225,0.97325245,-1.749409245,0.427363533,-4.520898766
-0.699859117,-0.587414447,-1.174828895,1.261973203,-2.432046046,18.6513511
-0.449936064,-0.712544779,-1.425089558,-2.898075435,-0.790073699,1.028661553
0.926858512,-0.470915148,-0.941830295,-1.770358299,-0.793677968,2.935055855
-0.211975561,-1.915220279,-3.830440558,-3.069985526,-2.358479074,10.21170314
-0.4904622,-0.271420257,-0.542840514,-3.418441686,-0.974303331,-1.832725324
-3.115539735,-0.886085774,-1.772171549,-2.627882293,-0.718864415,2.160821535
-0.033263937,-2.05586641,-4.111732819,0.007884253,-2.525657035,20.89662421
0.457184539,-3.123613688,-6.247227375,-4.052392101,6.381183006,-19.12854593
0.317027897,0.851604215,1.703208431,-4.3027349,-1.22698582,-8.019299101
0.685488853,-1.972318391,-3.944636781,-0.971095724,-0.139773618,9.462735126
0.731566618,0.531734176,1.063468353,-4.00228614,-4.038833969,3.748417045
-0.865104491,-0.61508956,-1.230179121,-3.390712374,-0.854738952,11.59771319
-0.27033458,0.950589909,1.901179817,-2.305944464,1.725990183,-13.60289877
0.729015558,-2.90378813,-5.807576261,0.038675328,2.511271421,6.6297559
0.341874999,-1.570150007,-3.140300014,-3.336652703,2.019431505,-7.550577227
1.033739475,0.49227394,0.984547881,-2.245363415,-1.693774205,1.007905115
0.493169382,0.649871055,1.299742109,-4.865448659,-0.31566648,-12.1427001
-1.139439892,-0.251747207,-0.503494414,-4.631406306,-3.401861792,3.237608593
1.063467914,-1.998627453,-3.997254906,-4.515592838,0.969049552,-4.888055069
2.650157089,-3.483690017,-6.967380033,-1.33954374,0.544307972,11.56255392
0.571367555,-2.702653244,-5.405306488,-2.760862848,0.78986594,3.075400348
-0.493408359,0.055417038,0.110834076,-0.072539289,-2.688986434,12.83574488
0.660978088,-2.563075952,-3.286539867,-3.773908597,-3.264224265,14.57153324
0.781148214,-0.806043831,-1.612087662,-0.92610283,1.398342897,-0.436943056
0.318211971,0.657862399,1.315724797,-5.88363187,-1.39177304,-11.2937397
0.044003596,-4.975759617,-9.951519233,-2.990437407,1.450626917,8.992769733
0.427991322,1.270818204,2.541636407,-4.128369382,1.101533516,-18.08401033
0.94101455,-0.972856687,-1.945713373,-1.69097879,2.954784121,-8.292871982
-0.52636425,-0.870292563,-1.740585126,-2.348860794,1.220110966,-4.468304222
-1.532061805,-1.405532023,-2.811064046,-1.733158432,1.151110038,0.183998495
0.270016608,0.740985358,1.481970716,-4.721859749,2.749726037,-23.02472613
